sale_id,customer_id,product_id,product_name,product_category,purchase_amount,quantity,purchase_date,discount_applied,payment_method,channel,satisfaction_rating,repeat_purchase
SALE_000680,CUST_00334,PROD_3240,Clearance,Discount,23.76,4,2025-07-14,False,Credit Card,In-Store,4.9,False
SALE_000681,CUST_00416,PROD_3240,Clearance,Discount,3.71,3,2025-08-02,False,Credit Card,In-Store,5.0,False
SALE_000682,CUST_00384,PROD_5228,Organic,Groceries,8.1,1,2025-07-21,True,PayPal,In-Store,4.1,True
SALE_000683,CUST_00210,PROD_4230,Frozen,Groceries,20.0,5,2025-07-23,False,Credit Card,Phone,3.7,False
SALE_000684,CUST_00284,PROD_2864,Gaming,Electronics,911.52,3,2025-07-31,False,Gift Card,Phone,5.0,True
SALE_000685,CUST_00299,PROD_7637,Movies,Entertainment,59.84,4,2025-06-13,False,Debit Card,Mobile App,4.8,True
SALE_000686,CUST_00118,PROD_4430,Headphones,Electronics,288.14,3,2025-03-10,False,Credit Card,Online,4.4,True
SALE_000687,CUST_00097,PROD_0534,Shoes,Fashion,44.78,2,2025-06-24,True,Debit Card,In-Store,5.0,True
SALE_000688,CUST_00497,PROD_5089,Streaming,Entertainment,15.75,3,2025-07-24,False,Debit Card,Online,3.9,True
SALE_000689,CUST_00034,PROD_9766,Games,Entertainment,27.35,2,2025-08-01,False,Debit Card,Mobile App,5.0,True
SALE_000690,CUST_00395,PROD_9307,Basic Clothing,Essentials,12.84,3,2025-06-07,False,Debit Card,In-Store,4.4,True
SALE_000691,CUST_00007,PROD_1745,Tablet,Electronics,483.51,2,2025-05-25,False,Gift Card,In-Store,4.8,True
SALE_000692,CUST_00185,PROD_7649,Medical,Health,51.57,6,2025-08-08,False,Cash,Phone,4.0,True
SALE_000693,CUST_00180,PROD_9944,Snacks,Groceries,25.3,7,2025-05-04,False,Gift Card,Online,4.1,False
SALE_000694,CUST_00175,PROD_3948,Fitness,Health,42.94,4,2025-07-24,False,PayPal,Mobile App,3.6,True
SALE_000695,CUST_00294,PROD_8417,Exclusive,Luxury,1016.05,3,2025-07-05,True,Gift Card,Phone,4.7,True
SALE_000696,CUST_00250,PROD_9944,Snacks,Groceries,17.79,2,2025-06-07,False,PayPal,Online,4.0,True
SALE_000697,CUST_00113,PROD_9288,Accessories,Fashion,71.3,5,2025-04-24,False,Gift Card,In-Store,4.3,True
SALE_000698,CUST_00141,PROD_7899,Dress,Fashion,71.35,1,2025-07-29,False,Gift Card,Phone,5.0,True
SALE_000699,CUST_00157,PROD_3966,Transportation,Essentials,26.15,1,2025-04-14,False,Credit Card,Mobile App,4.4,False
SALE_000700,CUST_00399,PROD_6961,Utilities,Essentials,8.7,2,2025-06-28,False,Debit Card,Online,3.4,False
SALE_000701,CUST_00086,PROD_0551,Cleaning,Essentials,27.18,5,2025-08-04,False,Gift Card,In-Store,4.1,False
SALE_000702,CUST_00239,PROD_9246,Appliances,Home,162.42,3,2025-07-20,True,Cash,Online,4.9,True
SALE_000703,CUST_00338,PROD_4112,Jewelry,Luxury,2094.33,2,2025-06-11,False,Cash,Mobile App,5.0,True
SALE_000704,CUST_00068,PROD_4930,Jeans,Fashion,59.18,2,2025-07-08,False,Cash,Online,5.0,True
SALE_000705,CUST_00353,PROD_5660,Packages,Travel,1175.76,2,2025-07-14,False,Credit Card,Mobile App,5.0,False
SALE_000706,CUST_00135,PROD_0534,Shoes,Fashion,64.83,4,2025-01-26,True,PayPal,Phone,4.0,True
SALE_000707,CUST_00238,PROD_3948,Fitness,Health,37.43,3,2025-06-05,True,Gift Card,Online,4.2,True
SALE_000708,CUST_00355,PROD_3240,Clearance,Discount,19.21,2,2025-06-18,True,Gift Card,Online,5.0,True
SALE_000709,CUST_00387,PROD_0972,Bulk,Discount,3.61,1,2025-07-20,False,Gift Card,In-Store,3.8,False
SALE_000710,CUST_00350,PROD_5660,Packages,Travel,1031.39,4,2025-05-10,True,PayPal,In-Store,5.0,True
SALE_000711,CUST_00068,PROD_1745,Tablet,Electronics,455.46,4,2025-06-26,True,Gift Card,Phone,5.0,True
SALE_000712,CUST_00369,PROD_8417,Exclusive,Luxury,1826.54,3,2025-04-21,False,PayPal,Phone,4.1,True
SALE_000713,CUST_00143,PROD_4930,Jeans,Fashion,39.16,3,2025-03-21,True,PayPal,Phone,5.0,True
SALE_000714,CUST_00123,PROD_5729,Music,Entertainment,38.37,3,2025-07-19,False,Credit Card,In-Store,4.3,True
SALE_000715,CUST_00248,PROD_5729,Music,Entertainment,34.03,3,2025-07-16,False,Credit Card,Mobile App,4.6,True
SALE_000716,CUST_00238,PROD_4541,Supplements,Health,51.45,2,2025-05-16,False,PayPal,In-Store,4.1,True
SALE_000717,CUST_00489,PROD_4541,Supplements,Health,38.43,1,2025-04-26,False,Cash,Online,5.0,True
SALE_000718,CUST_00247,PROD_4230,Frozen,Groceries,20.5,2,2025-07-06,False,Debit Card,Mobile App,3.9,True
SALE_000719,CUST_00418,PROD_0655,Personal Care,Essentials,8.87,5,2025-07-09,False,Credit Card,Mobile App,4.1,True
SALE_000720,CUST_00105,PROD_2864,Gaming,Electronics,532.65,6,2025-04-27,False,PayPal,Phone,4.3,True
SALE_000721,CUST_00066,PROD_1745,Tablet,Electronics,499.91,2,2025-04-27,False,Gift Card,Online,5.0,True
SALE_000722,CUST_00063,PROD_5230,Food,Groceries,12.3,4,2025-06-02,True,Gift Card,Phone,4.5,False
SALE_000723,CUST_00126,PROD_2864,Gaming,Electronics,297.95,2,2025-07-05,False,PayPal,Online,5.0,True
SALE_000724,CUST_00235,PROD_3948,Fitness,Health,61.35,7,2025-01-31,False,PayPal,Mobile App,3.9,True
SALE_000725,CUST_00053,PROD_4541,Supplements,Health,77.22,3,2025-08-06,False,PayPal,In-Store,4.2,False
SALE_000726,CUST_00206,PROD_6961,Utilities,Essentials,29.15,1,2025-03-21,False,Cash,Mobile App,3.8,False
SALE_000727,CUST_00104,PROD_4430,Headphones,Electronics,505.42,1,2025-08-05,True,Credit Card,In-Store,5.0,True
SALE_000728,CUST_00217,PROD_7562,Books,Entertainment,44.1,3,2025-06-04,False,Cash,Phone,5.0,False
SALE_000729,CUST_00331,PROD_7925,Hotels,Travel,984.45,3,2025-07-29,False,Gift Card,Phone,5.0,True
SALE_000730,CUST_00186,PROD_7244,Garden,Home,238.51,5,2024-12-24,False,Debit Card,Phone,4.3,True
SALE_000731,CUST_00491,PROD_4230,Frozen,Groceries,16.96,1,2025-06-06,False,Credit Card,In-Store,4.7,True
SALE_000732,CUST_00179,PROD_8417,Exclusive,Luxury,657.01,5,2025-07-20,False,Debit Card,Online,2.9,False
SALE_000733,CUST_00214,PROD_0473,Kitchen,Home,210.69,3,2025-07-13,False,Credit Card,In-Store,4.4,True
SALE_000734,CUST_00484,PROD_7244,Garden,Home,116.83,2,2025-05-31,False,Debit Card,In-Store,3.7,True
SALE_000735,CUST_00343,PROD_9255,Car Rental,Travel,1070.72,4,2025-05-15,False,PayPal,Online,4.6,True
SALE_000736,CUST_00186,PROD_7244,Garden,Home,277.64,4,2025-03-13,False,Cash,Mobile App,3.5,False
SALE_000737,CUST_00069,PROD_5103,T-Shirt,Fashion,55.8,4,2025-07-19,False,PayPal,Phone,4.5,True
SALE_000738,CUST_00169,PROD_3668,Wellness,Health,39.83,3,2025-07-12,False,Cash,Mobile App,4.2,False
SALE_000739,CUST_00210,PROD_7244,Garden,Home,325.15,2,2025-07-10,False,Gift Card,In-Store,4.7,False
SALE_000740,CUST_00134,PROD_0534,Shoes,Fashion,63.04,2,2025-06-29,False,Cash,In-Store,5.0,True
SALE_000741,CUST_00026,PROD_4930,Jeans,Fashion,72.47,2,2025-07-06,False,PayPal,Online,5.0,False
SALE_000742,CUST_00151,PROD_1670,Beverages,Groceries,33.13,3,2025-05-13,False,Debit Card,Online,5.0,True
SALE_000743,CUST_00034,PROD_4230,Frozen,Groceries,15.15,2,2025-08-02,False,Gift Card,Mobile App,3.8,True
SALE_000744,CUST_00065,PROD_6220,Seasonal,Discount,13.33,2,2025-05-26,False,Credit Card,In-Store,3.6,True
SALE_000745,CUST_00150,PROD_7562,Books,Entertainment,25.92,3,2025-06-06,False,PayPal,In-Store,5.0,False
SALE_000746,CUST_00058,PROD_1745,Tablet,Electronics,280.29,1,2025-08-05,False,PayPal,In-Store,5.0,True
SALE_000747,CUST_00310,PROD_0655,Personal Care,Essentials,80.54,1,2025-06-25,False,Gift Card,In-Store,5.0,False
SALE_000748,CUST_00125,PROD_2864,Gaming,Electronics,244.65,2,2025-08-03,False,Credit Card,In-Store,4.9,True
SALE_000749,CUST_00223,PROD_9944,Snacks,Groceries,24.89,4,2025-04-23,False,Credit Card,Mobile App,3.4,False
SALE_000750,CUST_00115,PROD_1670,Beverages,Groceries,16.33,1,2025-06-30,True,Debit Card,In-Store,4.0,False
SALE_000751,CUST_00167,PROD_5170,Decor,Home,221.14,1,2025-07-25,False,PayPal,Online,3.9,False
SALE_000752,CUST_00406,PROD_2355,Basic,Discount,4.45,3,2025-03-13,True,PayPal,Phone,3.4,False
SALE_000753,CUST_00062,PROD_9288,Accessories,Fashion,78.38,3,2025-07-28,False,Cash,Mobile App,5.0,True
SALE_000754,CUST_00066,PROD_4881,Smartphone,Electronics,346.88,5,2025-04-09,False,Credit Card,Online,5.0,True
SALE_000755,CUST_00119,PROD_3966,Transportation,Essentials,23.55,4,2025-07-24,False,Debit Card,Online,3.9,True
SALE_000756,CUST_00113,PROD_6061,Insurance,Travel,621.71,2,2025-08-06,False,Credit Card,Online,4.3,False
SALE_000757,CUST_00087,PROD_7637,Movies,Entertainment,35.63,6,2025-07-17,False,PayPal,Phone,5.0,True
SALE_000758,CUST_00007,PROD_3668,Wellness,Health,67.29,4,2025-06-19,False,Credit Card,Mobile App,4.1,True
SALE_000759,CUST_00424,PROD_6980,Fresh,Groceries,6.55,2,2025-01-24,True,Cash,Online,4.0,False
SALE_000760,CUST_00167,PROD_4881,Smartphone,Electronics,377.94,2,2025-07-30,False,Debit Card,In-Store,4.7,False
SALE_000761,CUST_00079,PROD_4930,Jeans,Fashion,50.56,6,2025-06-12,False,PayPal,Mobile App,4.9,True
SALE_000762,CUST_00191,PROD_2689,Personal,Health,45.1,3,2025-04-30,False,Gift Card,Phone,3.8,False
SALE_000763,CUST_00283,PROD_3010,Activities,Travel,1187.22,6,2025-07-27,True,Debit Card,In-Store,5.0,True
SALE_000764,CUST_00370,PROD_7925,Hotels,Travel,879.9,4,2025-07-20,False,PayPal,Phone,4.3,True
SALE_000765,CUST_00469,PROD_8128,Designer,Luxury,487.35,2,2025-03-21,False,Gift Card,Mobile App,4.2,True
SALE_000766,CUST_00138,PROD_0534,Shoes,Fashion,37.23,4,2025-07-22,True,Debit Card,Online,5.0,True
SALE_000767,CUST_00329,PROD_4112,Jewelry,Luxury,1809.71,4,2025-06-21,False,Gift Card,Mobile App,4.7,True
SALE_000768,CUST_00100,PROD_4412,Jacket,Fashion,60.37,4,2025-05-22,False,PayPal,Online,4.7,True
SALE_000769,CUST_00087,PROD_7637,Movies,Entertainment,33.95,5,2025-07-14,False,PayPal,Phone,4.8,False
SALE_000770,CUST_00304,PROD_8417,Exclusive,Luxury,1318.38,4,2025-06-30,False,PayPal,Online,5.0,True
SALE_000771,CUST_00279,PROD_3097,Premium,Luxury,2149.58,3,2025-06-20,False,Debit Card,Online,5.0,True
SALE_000772,CUST_00379,PROD_3948,Fitness,Health,29.12,2,2025-04-26,False,Debit Card,Phone,3.2,False
SALE_000773,CUST_00118,PROD_4430,Headphones,Electronics,521.16,2,2025-07-25,False,Credit Card,Online,4.7,True
SALE_000774,CUST_00272,PROD_2689,Personal,Health,54.3,4,2025-05-30,True,PayPal,In-Store,4.0,True
SALE_000775,CUST_00295,PROD_0997,Collections,Luxury,1331.93,4,2025-04-12,False,Gift Card,In-Store,5.0,True
SALE_000776,CUST_00225,PROD_9246,Appliances,Home,100.13,2,2025-07-03,True,Gift Card,Mobile App,4.2,True
SALE_000777,CUST_00097,PROD_0534,Shoes,Fashion,58.38,3,2025-07-02,False,PayPal,In-Store,4.8,True
SALE_000778,CUST_00194,PROD_0297,Concerts,Entertainment,35.03,3,2025-07-31,False,Cash,In-Store,4.4,True
SALE_000779,CUST_00355,PROD_0655,Personal Care,Essentials,40.6,5,2025-06-22,True,Cash,Phone,4.6,True
SALE_000780,CUST_00287,PROD_5230,Food,Groceries,56.39,3,2025-05-07,False,Debit Card,In-Store,4.5,False
SALE_000781,CUST_00251,PROD_0688,Skincare,Health,71.98,4,2025-06-29,False,Cash,Mobile App,4.5,False
SALE_000782,CUST_00196,PROD_3948,Fitness,Health,73.73,3,2025-06-12,False,Debit Card,Online,4.9,True
SALE_000783,CUST_00088,PROD_6377,Watches,Luxury,772.67,1,2025-03-28,False,PayPal,Online,5.0,False
SALE_000784,CUST_00017,PROD_3966,Transportation,Essentials,21.3,1,2025-02-26,False,Debit Card,Mobile App,4.9,True
SALE_000785,CUST_00029,PROD_4881,Smartphone,Electronics,470.64,2,2025-07-10,False,Debit Card,Phone,5.0,False
SALE_000786,CUST_00019,PROD_0997,Collections,Luxury,397.42,2,2025-07-25,False,Credit Card,Mobile App,4.6,True
SALE_000787,CUST_00449,PROD_1670,Beverages,Groceries,5.55,1,2025-07-26,False,PayPal,Phone,4.5,True
SALE_000788,CUST_00374,PROD_5660,Packages,Travel,992.38,5,2025-06-18,True,Credit Card,Online,4.7,True
SALE_000789,CUST_00055,PROD_5230,Food,Groceries,13.7,2,2024-10-12,False,Cash,Phone,4.4,True
SALE_000790,CUST_00479,PROD_6980,Fresh,Groceries,17.73,3,2025-07-08,False,Gift Card,In-Store,4.0,False
SALE_000791,CUST_00260,PROD_2689,Personal,Health,71.14,4,2025-05-30,False,Gift Card,Mobile App,4.1,True
SALE_000792,CUST_00133,PROD_0534,Shoes,Fashion,49.38,5,2025-07-10,False,Credit Card,Online,4.2,True
SALE_000793,CUST_00283,PROD_3010,Activities,Travel,828.68,4,2025-07-21,True,Credit Card,Phone,4.7,True
SALE_000794,CUST_00137,PROD_0534,Shoes,Fashion,87.81,2,2025-08-04,False,Cash,Mobile App,5.0,False
SALE_000795,CUST_00044,PROD_1486,Camera,Electronics,390.23,1,2025-07-01,False,PayPal,Phone,4.3,True
SALE_000796,CUST_00053,PROD_4430,Headphones,Electronics,476.39,3,2025-07-31,False,PayPal,Online,4.1,False
SALE_000797,CUST_00440,PROD_0688,Skincare,Health,28.05,1,2025-06-19,False,Debit Card,Phone,4.2,True
SALE_000798,CUST_00402,PROD_3966,Transportation,Essentials,13.37,1,2025-06-24,False,Gift Card,Online,4.7,True
SALE_000799,CUST_00337,PROD_7925,Hotels,Travel,1736.38,5,2025-05-02,False,Gift Card,Phone,4.9,False
SALE_000800,CUST_00055,PROD_0864,Laptop,Electronics,370.06,2,2025-06-14,False,PayPal,In-Store,5.0,True
SALE_000801,CUST_00316,PROD_0864,Laptop,Electronics,761.81,2,2025-06-14,False,Debit Card,Online,5.0,False
SALE_000802,CUST_00461,PROD_1670,Beverages,Groceries,12.14,6,2025-07-07,False,Gift Card,Mobile App,4.5,True
SALE_000803,CUST_00260,PROD_4541,Supplements,Health,44.83,2,2025-07-20,False,Cash,Online,4.1,False
SALE_000804,CUST_00470,PROD_0688,Skincare,Health,28.93,6,2025-07-12,True,Gift Card,Mobile App,4.3,True
SALE_000805,CUST_00313,PROD_0473,Kitchen,Home,361.08,2,2025-06-14,False,PayPal,Mobile App,4.6,True
SALE_000806,CUST_00487,PROD_2689,Personal,Health,32.53,3,2025-08-08,False,Debit Card,Phone,4.3,True
SALE_000807,CUST_00221,PROD_4881,Smartphone,Electronics,550.38,4,2025-07-19,False,Credit Card,In-Store,4.3,False
SALE_000808,CUST_00480,PROD_7244,Garden,Home,153.41,6,2025-07-26,False,Gift Card,In-Store,4.2,True
SALE_000809,CUST_00097,PROD_4930,Jeans,Fashion,57.94,4,2025-01-04,True,Gift Card,Online,5.0,False
SALE_000810,CUST_00231,PROD_6980,Fresh,Groceries,15.61,1,2025-04-23,False,Cash,In-Store,4.3,True
SALE_000811,CUST_00067,PROD_4430,Headphones,Electronics,395.63,3,2025-04-25,False,Credit Card,Phone,4.8,False
SALE_000812,CUST_00353,PROD_5660,Packages,Travel,1708.1,2,2025-06-10,False,PayPal,Mobile App,4.6,True
SALE_000813,CUST_00442,PROD_1602,Overstock,Discount,6.59,4,2025-07-24,False,Debit Card,Mobile App,3.5,False
SALE_000814,CUST_00174,PROD_8417,Exclusive,Luxury,423.77,2,2025-07-09,True,Cash,Phone,4.5,True
SALE_000815,CUST_00115,PROD_0864,Laptop,Electronics,531.72,4,2025-08-07,False,PayPal,In-Store,4.6,False
SALE_000816,CUST_00498,PROD_7244,Garden,Home,150.26,3,2025-08-02,False,Credit Card,In-Store,3.8,False
SALE_000817,CUST_00336,PROD_8417,Exclusive,Luxury,1604.49,1,2025-04-19,False,Debit Card,Mobile App,4.8,True
SALE_000818,CUST_00004,PROD_4430,Headphones,Electronics,267.4,3,2025-05-26,False,Gift Card,In-Store,5.0,True
SALE_000819,CUST_00383,PROD_5228,Organic,Groceries,10.29,4,2025-04-30,False,Cash,Phone,4.3,True
SALE_000820,CUST_00345,PROD_3668,Wellness,Health,116.6,2,2025-06-30,True,Debit Card,Mobile App,4.9,False
SALE_000821,CUST_00084,PROD_5103,T-Shirt,Fashion,53.08,4,2024-08-08,False,Credit Card,Phone,5.0,True
SALE_000822,CUST_00466,PROD_1284,Bedding,Home,96.38,2,2025-05-31,False,Gift Card,Mobile App,3.8,True
SALE_000823,CUST_00191,PROD_6061,Insurance,Travel,529.47,4,2025-05-26,True,Gift Card,Mobile App,3.6,False
SALE_000824,CUST_00367,PROD_2355,Basic,Discount,32.14,3,2025-07-23,False,Cash,Mobile App,4.6,False
SALE_000825,CUST_00266,PROD_6980,Fresh,Groceries,18.76,3,2025-05-05,False,PayPal,In-Store,4.0,True
SALE_000826,CUST_00270,PROD_7244,Garden,Home,157.46,3,2025-06-01,True,PayPal,In-Store,4.0,False
SALE_000827,CUST_00059,PROD_4412,Jacket,Fashion,57.66,6,2025-08-08,False,Credit Card,Mobile App,4.7,False
SALE_000828,CUST_00043,PROD_8128,Designer,Luxury,339.37,3,2025-06-05,True,PayPal,Phone,4.2,False
SALE_000829,CUST_00085,PROD_0297,Concerts,Entertainment,24.06,1,2025-07-12,True,PayPal,Online,4.8,True
SALE_000830,CUST_00035,PROD_9288,Accessories,Fashion,55.53,1,2025-07-12,False,Debit Card,Phone,5.0,True
SALE_000831,CUST_00006,PROD_9288,Accessories,Fashion,40.89,4,2025-07-25,False,Debit Card,Phone,5.0,True
SALE_000832,CUST_00059,PROD_3010,Activities,Travel,502.82,3,2025-07-24,False,Debit Card,Mobile App,4.7,False
SALE_000833,CUST_00238,PROD_5660,Packages,Travel,322.49,2,2025-08-06,False,PayPal,Mobile App,4.6,True
SALE_000834,CUST_00483,PROD_9246,Appliances,Home,78.59,3,2025-07-13,True,Cash,Mobile App,4.3,True
SALE_000835,CUST_00303,PROD_4230,Frozen,Groceries,32.1,4,2025-07-04,False,Debit Card,Mobile App,5.0,False
SALE_000836,CUST_00197,PROD_3010,Activities,Travel,535.97,2,2025-07-11,False,Cash,Phone,3.5,False
SALE_000837,CUST_00356,PROD_8128,Designer,Luxury,1002.41,3,2025-04-15,True,Credit Card,In-Store,5.0,True
SALE_000838,CUST_00146,PROD_5729,Music,Entertainment,37.84,3,2025-07-06,False,PayPal,Phone,4.2,True
SALE_000839,CUST_00463,PROD_3948,Fitness,Health,38.2,5,2024-12-11,False,Debit Card,Online,5.0,True
SALE_000840,CUST_00040,PROD_1745,Tablet,Electronics,430.2,4,2025-04-16,False,Cash,Online,4.9,True
SALE_000841,CUST_00369,PROD_9288,Accessories,Fashion,159.39,5,2025-06-20,False,Debit Card,Online,4.2,True
SALE_000842,CUST_00169,PROD_2689,Personal,Health,48.17,5,2025-07-18,False,Debit Card,In-Store,3.7,True
SALE_000843,CUST_00478,PROD_5170,Decor,Home,215.03,2,2025-07-22,False,Debit Card,Online,4.0,True
SALE_000844,CUST_00288,PROD_3966,Transportation,Essentials,50.34,5,2024-10-06,False,Debit Card,In-Store,5.0,False
SALE_000845,CUST_00500,PROD_6980,Fresh,Groceries,7.98,3,2025-07-13,True,PayPal,Online,4.3,True
SALE_000846,CUST_00134,PROD_9288,Accessories,Fashion,56.86,3,2025-03-29,False,Cash,Online,5.0,False
SALE_000847,CUST_00176,PROD_0473,Kitchen,Home,256.12,2,2025-07-08,False,Cash,Online,5.0,True
SALE_000848,CUST_00217,PROD_5170,Decor,Home,173.94,2,2025-06-10,False,Debit Card,Online,4.5,False
SALE_000849,CUST_00155,PROD_9246,Appliances,Home,203.48,4,2025-06-20,False,PayPal,Mobile App,4.2,True
SALE_000850,CUST_00209,PROD_5230,Food,Groceries,20.03,3,2025-05-05,False,Gift Card,Mobile App,4.3,True
SALE_000851,CUST_00407,PROD_0972,Bulk,Discount,4.37,8,2025-07-26,False,Cash,In-Store,3.7,True
SALE_000852,CUST_00195,PROD_1284,Bedding,Home,136.95,5,2025-02-21,True,PayPal,Mobile App,3.5,False
SALE_000853,CUST_00336,PROD_3097,Premium,Luxury,942.47,4,2025-04-19,True,Credit Card,In-Store,5.0,True
SALE_000854,CUST_00101,PROD_4930,Jeans,Fashion,43.27,2,2025-04-06,False,Debit Card,Online,5.0,True
SALE_000855,CUST_00377,PROD_6980,Fresh,Groceries,8.87,6,2025-06-28,False,Cash,Phone,4.1,False
SALE_000856,CUST_00451,PROD_7244,Garden,Home,123.2,3,2025-08-08,False,Credit Card,Phone,4.4,False
SALE_000857,CUST_00304,PROD_4112,Jewelry,Luxury,2021.89,7,2025-08-04,False,Cash,Online,4.7,True
SALE_000858,CUST_00142,PROD_7637,Movies,Entertainment,31.63,4,2025-07-31,False,PayPal,Mobile App,4.5,False
SALE_000859,CUST_00335,PROD_3010,Activities,Travel,869.39,7,2025-06-18,False,Cash,Online,4.7,False
SALE_000860,CUST_00482,PROD_2689,Personal,Health,45.04,1,2025-04-14,False,Credit Card,Mobile App,4.3,True
SALE_000861,CUST_00382,PROD_3240,Clearance,Discount,5.6,4,2025-07-16,True,Credit Card,Phone,4.4,True
SALE_000862,CUST_00054,PROD_0297,Concerts,Entertainment,34.6,5,2025-07-14,False,Gift Card,Phone,4.5,False
SALE_000863,CUST_00360,PROD_4340,Flights,Travel,846.18,2,2025-08-04,False,Debit Card,Phone,4.6,True
SALE_000864,CUST_00158,PROD_1670,Beverages,Groceries,21.29,2,2025-06-16,True,Debit Card,Mobile App,4.1,False
SALE_000865,CUST_00157,PROD_0864,Laptop,Electronics,433.33,1,2025-07-27,True,PayPal,In-Store,3.5,False
SALE_000866,CUST_00335,PROD_5660,Packages,Travel,1078.93,2,2025-06-08,False,Gift Card,Mobile App,5.0,True
SALE_000867,CUST_00241,PROD_4458,Furniture,Home,112.65,3,2025-07-01,False,Debit Card,Online,5.0,False
SALE_000868,CUST_00391,PROD_0534,Shoes,Fashion,12.73,4,2025-06-17,True,Debit Card,In-Store,3.8,True
SALE_000869,CUST_00153,PROD_7244,Garden,Home,230.52,1,2025-07-22,False,PayPal,In-Store,3.6,False
SALE_000870,CUST_00317,PROD_8128,Designer,Luxury,1192.55,3,2025-07-31,False,PayPal,In-Store,4.9,True
SALE_000871,CUST_00447,PROD_3240,Clearance,Discount,5.35,1,2025-07-17,True,Cash,Online,4.0,False
SALE_000872,CUST_00078,PROD_7562,Books,Entertainment,35.25,3,2025-06-06,False,PayPal,In-Store,5.0,True
SALE_000873,CUST_00092,PROD_4112,Jewelry,Luxury,877.83,4,2025-06-12,False,Cash,Online,4.8,False
SALE_000874,CUST_00071,PROD_0864,Laptop,Electronics,361.89,2,2025-07-30,False,Debit Card,Phone,5.0,True
SALE_000875,CUST_00005,PROD_9766,Games,Entertainment,35.13,4,2025-06-25,False,Cash,Phone,4.5,True
SALE_000876,CUST_00458,PROD_0473,Kitchen,Home,112.51,6,2025-03-23,True,Cash,In-Store,4.2,True
SALE_000877,CUST_00161,PROD_4458,Furniture,Home,181.02,4,2025-07-10,True,Gift Card,Online,3.7,False
SALE_000878,CUST_00046,PROD_4458,Furniture,Home,114.19,4,2025-07-26,False,Debit Card,Phone,5.0,False
SALE_000879,CUST_00091,PROD_8417,Exclusive,Luxury,867.94,5,2025-05-25,False,Debit Card,In-Store,5.0,False
SALE_000880,CUST_00208,PROD_6980,Fresh,Groceries,21.35,6,2025-07-18,False,Debit Card,Phone,4.8,True
SALE_000881,CUST_00153,PROD_1284,Bedding,Home,185.37,5,2025-03-27,True,Debit Card,In-Store,4.7,True
SALE_000882,CUST_00076,PROD_3097,Premium,Luxury,902.33,2,2025-08-05,False,Credit Card,Online,4.4,False
SALE_000883,CUST_00323,PROD_9307,Basic Clothing,Essentials,84.27,2,2025-08-08,False,Debit Card,Mobile App,5.0,True
SALE_000884,CUST_00064,PROD_7899,Dress,Fashion,61.4,7,2025-07-11,False,Cash,Mobile App,4.1,False
SALE_000885,CUST_00011,PROD_7899,Dress,Fashion,35.15,3,2025-06-20,True,Debit Card,Online,4.8,True
SALE_000886,CUST_00337,PROD_9255,Car Rental,Travel,856.49,3,2025-07-31,True,Debit Card,Mobile App,4.7,False
SALE_000887,CUST_00012,PROD_4881,Smartphone,Electronics,350.25,2,2025-06-16,False,Gift Card,Mobile App,5.0,True
SALE_000888,CUST_00291,PROD_8128,Designer,Luxury,2095.95,3,2024-10-23,False,Debit Card,Mobile App,4.6,False
SALE_000889,CUST_00169,PROD_3668,Wellness,Health,39.54,3,2025-05-05,False,Gift Card,Mobile App,5.0,True
SALE_000890,CUST_00194,PROD_2689,Personal,Health,57.93,2,2025-07-15,False,PayPal,Phone,4.4,True
SALE_000891,CUST_00251,PROD_2689,Personal,Health,48.96,4,2025-08-08,False,Cash,In-Store,4.5,False
SALE_000892,CUST_00298,PROD_0688,Skincare,Health,113.95,1,2025-06-06,False,Gift Card,Online,5.0,True
SALE_000893,CUST_00280,PROD_7649,Medical,Health,94.55,2,2025-07-14,True,PayPal,In-Store,4.4,False
SALE_000894,CUST_00010,PROD_5729,Music,Entertainment,27.99,1,2025-07-06,True,Credit Card,Online,5.0,False
SALE_000895,CUST_00198,PROD_1284,Bedding,Home,215.64,1,2025-07-18,False,Credit Card,Mobile App,4.9,False
SALE_000896,CUST_00142,PROD_1670,Beverages,Groceries,16.74,3,2025-02-05,True,Credit Card,Phone,5.0,True
SALE_000897,CUST_00006,PROD_2864,Gaming,Electronics,355.74,3,2025-02-23,False,Cash,Mobile App,4.5,True
SALE_000898,CUST_00125,PROD_9288,Accessories,Fashion,65.14,4,2025-06-01,False,Cash,Mobile App,4.9,True
SALE_000899,CUST_00046,PROD_4430,Headphones,Electronics,236.41,2,2025-06-02,False,PayPal,Mobile App,4.9,True
SALE_000900,CUST_00058,PROD_1745,Tablet,Electronics,478.13,3,2025-07-13,False,Gift Card,In-Store,5.0,False
SALE_000901,CUST_00322,PROD_5729,Music,Entertainment,64.55,2,2024-12-26,False,Credit Card,In-Store,5.0,False
SALE_000902,CUST_00351,PROD_4340,Flights,Travel,1257.69,2,2025-08-03,False,Debit Card,In-Store,4.7,True
SALE_000903,CUST_00163,PROD_0688,Skincare,Health,50.68,2,2025-07-05,False,Credit Card,Phone,4.5,True
SALE_000904,CUST_00419,PROD_7244,Garden,Home,64.06,3,2025-05-19,False,Gift Card,In-Store,4.2,False
SALE_000905,CUST_00152,PROD_9944,Snacks,Groceries,16.19,4,2025-05-13,False,Gift Card,Phone,5.0,False
SALE_000906,CUST_00050,PROD_9766,Games,Entertainment,40.33,3,2025-02-21,False,Gift Card,In-Store,5.0,True
